"ULTIMA ATUALIZACAO";"02/07/2022 02:01"
"ANO";"MES";"SENADOR";"TIPO_DESPESA";"CNPJ_CPF";"FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO";"COD_DOCUMENTO"
"2022";"2";"ANGELO CORONEL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"30.727.829/0001-51";"BUNKER BRAIN AUDIOVISUAL EIRELI";"77";"02/03/2022";"Assessoria de Comunicacao";"9264,54";"2175445"
"2022";"2";"ANGELO CORONEL";"Divulgação da atividade parlamentar";"29.135.406/0001-63";"Ramon Margiolle - Informe";"235";"22/03/2022";"Divulgação da atividade parlamentar.";"3000";"2176780"
"2022";"2";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.223.966/0011-95";"Atlantica Hotel";"285537";"14/02/2022";"Hospedagem do Senador Angelo Coronel.";"1296,85";"2175865"
"2022";"2";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"Posto de Combustíveis 309 Sul";"35433";"16/02/2022";"Combustivel para carro de apoio a atividade parlamentar.";"285,95";"2175447"
"2022";"2";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"09.296.295/0001-60";"AZUL";"YNDV3U";"07/02/2022";"Companhia Aérea: AZUL, Localizador: YNDV3U. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 4905 - SSA-SP - 08/02/2022;";"1139,35";"2174627"
"2022";"2";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"LLFYHW";"09/02/2022";"Companhia Aérea: LATAM, Localizador: LLFYHW. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 3276 - SP-SSA - 10/02/2022;";"1154,11";"2174628"
"2022";"2";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"JBKPXW";"17/02/2022";"Companhia Aérea: GOL, Localizador: JBKPXW. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 1826 - BSB-SSA - 18/02/2022;";"1403,96";"2175450"
"2022";"2";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"MBNYNU";"24/02/2022";"Companhia Aérea: LATAM, Localizador: MBNYNU. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 3745 - SSA-SP - 26/02/2022; ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 3276 - SP-SSA - 02/03/2022;";"1075,53";"2175451"
"2022";"3";"ANGELO CORONEL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"66.970.229/0263-95";"Claro S.A + Net";"0001215611";"24/03/2022";"Internet - Março - Claro";"197,59";"2177756"
"2022";"3";"ANGELO CORONEL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.421.421/0009-79";"TIM S.A.";"4678840696";"14/03/2022";"Internet - Março - TIM";"185,27";"2177758"
"2022";"3";"ANGELO CORONEL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"30.727.829/0001-51";"BUNKER BRAIN AUDIOVISUAL EIRELI";"82";"05/04/2022";"Assessoria de comunicação";"7600";"2177771"
"2022";"3";"ANGELO CORONEL";"Divulgação da atividade parlamentar";"29.135.406/0001-63";"Ramon Margiolle - Informe";"00000239";"11/04/2022";"Divulgação da atividade parlamentar.";"3000";"2179079"
"2022";"3";"ANGELO CORONEL";"Divulgação da atividade parlamentar";"07.053.147/0001-99";"Velip - Tradeal Serviços em Tecnologia da Informação Ltda";"16593";"21/03/2022";"Divulgação da atividade parlamentar - distribuição de conteúdo";"10000";"2176779"
"2022";"3";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.223.966/0013-57";"ATLANTICA HOTELS INTERNATIONAL - RADISSON";"333110";"03/03/2022";"Hospedagem do Senador Angelo Coronel";"1141,82";"2175782"
"2022";"3";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"35.184.919/0001-67";"JCAR Locadora de Automóveis Ltda";"202200000000005";"05/04/2022";"Locação de carro de apoio da atividade parlamentar.";"9900";"2177760"
"2022";"3";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"Posto de Combustíveis 309 Sul";"40030";"10/03/2022";"Combustível para carro de apoio à atividade parlamentar.";"259,91";"2176374"
"2022";"3";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"Posto de Combustíveis 309 Sul";"41322";"22/03/2022";"Aquisição de combustível para carro de apoio à atividade parlamentar.";"307,57";"2176778"
"2022";"3";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33.980.889/0001-70";"Pousada D´agua Monte Santo";"202253";"07/03/2022";"Hospedagem de assessoria para apoio à atividade parlamentar no Município de Monte Santo-BA.";"200";"2175780"
"2022";"3";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"33.980.889/0001-70";"Pousada D´agua Monte Santo";"202254";"07/03/2022";"Hospedagem de assessoria para apoio à atividade parlamentar no Município de Monte Santo-BA.";"206";"2175779"
"2022";"3";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"HJGTSN";"01/03/2022";"Companhia Aérea: LATAM, Localizador: HJGTSN. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 3726 - SSA-BSB - 07/03/2022;";"882,5";"2175787"
"2022";"3";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"TROQNQ";"14/03/2022";"Companhia Aérea: LATAM, Localizador: TROQNQ. Passageiros:";"1465,52";"2176375"
"2022";"3";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"MXXWJZ";"17/03/2022";"Companhia Aérea: LATAM, Localizador: MXXWJZ. Passageiros:";"2513,39";"2176775"
"2022";"3";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"MDDWSF";"19/03/2022";"Companhia Aérea: LATAM, Localizador: MDDWSF. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 4717 - BSB-FOR - 24/03/2022;";"1877,89";"2179790"
"2022";"3";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"VEPCOW";"23/03/2022";"Companhia Aérea: LATAM, Localizador: VEPCOW. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 3729 - FOR-BSB - 27/03/2022;";"3547,24";"2177763"
"2022";"3";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"LUCJXY";"29/03/2022";"Companhia Aérea: GOL, Localizador: LUCJXY. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 1826 - BSB-SSA - 30/03/2022;";"551,05";"2177767"
"2022";"4";"ANGELO CORONEL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"66.970.229/0263-95";"Claro S.A + Net";"1359937";"23/04/2022";"Internet - Claro - Abril";"197,59";"2179796"
"2022";"4";"ANGELO CORONEL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.421.421/0009-79";"TIM S.A.";"4700891702";"14/04/2022";"Internet - TIM - Abril";"185,27";"2179799"
"2022";"4";"ANGELO CORONEL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"30.727.829/0001-51";"BUNKER BRAIN AUDIOVISUAL EIRELI";"85";"03/05/2022";"Assessoria de Comunicação";"9000";"2179794"
"2022";"4";"ANGELO CORONEL";"Divulgação da atividade parlamentar";"29.135.406/0001-63";"Ramon Margiolle - Informe";"251";"02/05/2022";"Divulgação de atividade parlamentar";"3000";"2179798"
"2022";"4";"ANGELO CORONEL";"Divulgação da atividade parlamentar";"07.053.147/0001-99";"Velip - Tradeal Serviços em Tecnologia da Informação Ltda";"16837";"29/04/2022";"Divulgação da atividade parlamentar - distribuição de conteúdo";"10000";"2179800"
"2022";"4";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"35.184.919/0001-67";"JCAR Locadora de Automóveis Ltda";"6";"03/05/2022";"Locação de carro de apoio à atividade parlamentar.";"9900";"2179936"
"2022";"4";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"32.216.743/0001-90";"Posto de Combustíveis 309 Sul";"44272";"26/04/2022";"Combustível para carro de apoio à atividade parlamentar.";"359,01";"2179075"
"2022";"4";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.492.179/0001-19";"Posto e Pousada Rodrigão - Jeremoabo-BA";"1242";"02/05/2022";"Hospedagem de servidor.";"175";"2181338"
"2022";"4";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.492.179/0001-19";"Posto e Pousada Rodrigão - Jeremoabo-BA";"1243";"02/05/2022";"Hospedagem de servidor.";"175";"2181337"
"2022";"4";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"HGOSPF";"07/04/2022";"Companhia Aérea: GOL, Localizador: HGOSPF. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 1924 - BSB-SSA - 08/04/2022;";"1820,99";"2179076"
"2022";"4";"ANGELO CORONEL";"Passagens aéreas, aquáticas e terrestres nacionais";"12.120.914/0001-75";"OPEN AIR TRAVEL";"BCATGJ";"17/04/2022";"Companhia Aérea: GOL, Localizador: BCATGJ. Passageiros: ANGELO MÁRIO CORONEL DE AZEVEDO MARTINS (Matrícula 341177, PARLAMENTAR), Voo: 1859 - SSA-BSB - 26/04/2022;";"1453,31";"2179077"
"2022";"5";"ANGELO CORONEL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"66.970.229/0263-95";"Claro S.A + Net";"1517977";"21/05/2022";"Claro - Internet";"197,59";"2181342"
"2022";"5";"ANGELO CORONEL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.421.421/0009-79";"TIM S.A.";"4723211942";"14/05/2022";"Tim - Internet";"185,27";"2181343"
"2022";"5";"ANGELO CORONEL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"30.727.829/0001-51";"BUNKER BRAIN AUDIOVISUAL EIRELI";"88";"02/06/2022";"Assessoria de Comunicação - Maio";"12282,61";"2181708"
"2022";"5";"ANGELO CORONEL";"Divulgação da atividade parlamentar";"29.135.406/0001-63";"Ramon Margiolle - Informe";"260";"26/05/2022";"Divulgação da atividade parlamentar";"3000";"2181344"
"2022";"5";"ANGELO CORONEL";"Divulgação da atividade parlamentar";"07.053.147/0001-99";"Velip - Tradeal Serviços em Tecnologia da Informação Ltda";"16993";"23/05/2022";"Distribuição de conteúdo - divulgação da atividade parlamentar";"10000";"2181341"
"2022";"5";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"22.359.283/0001-03";"Blue Tree Faria Lima Hoteis Ltda";"320582";"18/05/2022";"Hospedagem do Senador Angelo Coronel";"531";"2181346"
"2022";"5";"ANGELO CORONEL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"35.184.919/0001-67";"JCAR Locadora de Automóveis Ltda";"7";"03/06/2022";"Locação de automóvel de apoio à atividade parlamentar.";"9900";"2181709"
"2022";"1";"ANTONIO ANASTASIA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"06.981.180/0001-16";"Cemig Distribuição S.A";"356838909";"03/01/2022";"";"319,44";"2173072"
"2022";"1";"ANTONIO ANASTASIA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0112-62";"CLARO S.A";"2201903684207";"05/01/2022";"";"925,27";"2173071"
"2022";"1";"ANTONIO ANASTASIA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0112-62";"CLARO S.A";"2202903680937";"01/02/2022";"";"925,27";"2174404"
"2022";"1";"ANTONIO ANASTASIA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.589.016/0001-35";"Greenwich Empreendimentos Ltda.";"";"05/01/2022";"";"2950,48";"2173139"
"2022";"1";"ANTONIO ANASTASIA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.589.016/0001-35";"Greenwich Empreendimentos Ltda.";"";"09/01/2022";"";"6000";"2173044"
"2022";"1";"ANTONIO ANASTASIA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"01.003.939/0001-72";"COMPUMAKE LOCAÇÃO DE TECNOLOGIA LTDA";"017915";"07/01/2022";"";"1925";"2173074"
"2022";"1";"ANTONIO ANASTASIA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"32.845.401/0001-39";"LOJA AZUL TELECOMUNICAÇÕES LTDA";"2021/73";"10/12/2021";"";"414";"2173073"
"2022";"1";"ANTONIO ANASTASIA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"08.754.832/0001-05";"AeC ADVENTUR CONSERVAÇÃO E LIMPEZA LTDA";"2022/32";"25/01/2022";"";"712";"2173486"
"2022";"1";"ANTONIO ANASTASIA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"23.898.869/0001-09";"AUTO POSTO XANATAM LTDA";"292875";"20/01/2022";"";"250";"2173138"
"2022";"1";"ANTONIO ANASTASIA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"23.898.869/0001-09";"AUTO POSTO XANATAM LTDA";"296263";"31/01/2022";"";"118,02";"2173506"
"2022";"1";"ANTONIO ANASTASIA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"21.814.894/0001-23";"POSTO CATEDRAL LTDA";"588414";"16/01/2022";"";"200";"2172963"
"2022";"1";"ANTONIO ANASTASIA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"16.631.418/0001-37";"POSTO RIEGERT LTDA";"88612";"27/01/2022";"";"150";"2173504"
"2022";"1";"ANTONIO ANASTASIA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.911.111/0001-50";"POSTO VERONA LTDA";"590661";"30/01/2022";"";"200";"2173505"
"2022";"1";"ANTONIO ANASTASIA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"39.786.983/0001-79";"VD COMÉRCIO DE VEÍCULOS LTDA";"";"28/11/2021";"";"2290";"2173083"
"2022";"1";"ANTONIO ANASTASIA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda.";"TGZYDZ";"17/01/2022";"Companhia Aérea: LATAM, Localizador: TGZYDZ. Passageiros: MATHEUS JASPER SOARES NANGINO (Matrícula 296597, COMISSIONADO), Voo: 3844 - CNF - BSB - 30/01/2022;";"320,9";"2173085"
"2022";"1";"ANTONIO ANASTASIA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda.";"LIEPNG";"21/01/2022";"Companhia Aérea: AZUL, Localizador: LIEPNG. Passageiros: DANIEL DA CUNHA MESSIAS ROQUE (Matrícula 296603, COMISSIONADO), Voo: 4673 - CNF - BSB - 31/01/2022;";"763,99";"2173492"
"2022";"1";"ANTONIO ANASTASIA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo Ltda.";"PJ3G5D";"21/01/2022";"Companhia Aérea: AZUL, Localizador: PJ3G5D. Passageiros: ANTONIO AUGUSTO JUNHO ANASTASIA (Matrícula 295878, PARLAMENTAR), Voo: 4673 - CNF - BSB - 31/01/2022;";"771,89";"2173490"
"2022";"2";"ANTONIO ANASTASIA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"06.981.180/0001-16";"Cemig Distribuição S.A";"364475243";"01/02/2022";"";"410,87";"2174837"
"2022";"1";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"14.995.581/0001-53";"ÁGUA CUIABÁ";"240486012022001";"28/01/2022";"";"67,26";"2175065"
"2022";"1";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"42.002.876/0001-17";"BENEDITA GOMES DE SOUZA";"13";"21/01/2022";"";"5200";"2173296"
"2022";"1";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"24.721.508/0001-47";"CHAVELANDIA CHAVES FECHADURAS E SISTEMAS DE SEGURANÇA";"7556";"28/01/2022";"";"325";"2173462"
"2022";"1";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.467.321/0001-99";"ENERGISA";"059231207";"17/01/2022";"";"490,68";"2173434"
"2022";"1";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.270.056/0001-33";"IDEALE NEGÓCIOS IMOBILIÁRIOS EIRELI";"";"10/01/2022";"";"3700";"2173321"
"2022";"1";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"12.373.037/0001-44";"RALPH DECORAÇÕES";"80";"25/01/2022";"";"450";"2173433"
"2022";"1";"CARLOS FÁVARO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"75.315.333/0285-42";"ATACADÃO S.A.";"000040256";"28/01/2022";"";"772,17";"2173463"
"2022";"1";"CARLOS FÁVARO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.342.935/0001-03";"CXW SERVIÇOS E NEGOCIOS DE TECNOLOGIA EIRELI - EPP";"11905";"03/01/2022";"";"2805";"2173294"
"2022";"1";"CARLOS FÁVARO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"29.028.064/0001-82";"J. J. DO ESPIRITO SANTO - DESIGN ME";"105";"20/01/2022";"";"5000";"2173295"
"2022";"1";"CARLOS FÁVARO";"Divulgação da atividade parlamentar";"13.347.016/0001-17";"FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA";"40521684";"02/02/2022";"";"462,37";"2174023"
"2022";"1";"CARLOS FÁVARO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.413.479/0001-13";"COM. DE COMB. E LUBRIFICANTES M. R. LTDA";"000022400";"27/01/2022";"";"371,63";"2174031"
"2022";"1";"CARLOS FÁVARO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.194.872/0001-91";"LL DA SILVA E CIA LTDA (LOCAR VEICULOS)";"";"24/01/2022";"";"13600";"2173293"
"2022";"1";"CARLOS FÁVARO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.030.631/0001-70";"POSTO SENNA (K. Q MOURA)";"000.022.381";"26/01/2022";"";"400,05";"2174020"
"2022";"1";"CARLOS FÁVARO";"Passagens aéreas, aquáticas e terrestres nacionais";"09.317.212/0001-71";"ELITE TRAVEL ASSESSORIA DE VIAGEM LTDA";"KQIWGJ";"25/01/2022";"Companhia Aérea: LATAM, Localizador: KQIWGJ. Passageiros: CARLOS HENRIQUE BAQUETA FÁVARO (Matrícula 367439, PARLAMENTAR), Voo: 3105 - CGB/BSB - 31/01/2022;";"926,61";"2174025"
"2022";"2";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"14.995.581/0001-53";"ÁGUA CUIABÁ";"240486022022001";"25/02/2022";"";"67,26";"2177974"
"2022";"2";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"42.002.876/0001-17";"BENEDITA GOMES DE SOUZA";"14";"09/02/2022";"";"5200";"2174341"
"2022";"2";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.467.321/0001-99";"ENERGISA";"060.493.229";"14/02/2022";"";"1521,49";"2175028"
"2022";"2";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.270.056/0001-33";"IDEALE NEGÓCIOS IMOBILIÁRIOS EIRELI";"";"09/02/2022";"";"3700";"2174272"
"2022";"2";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"17.711.568/0001-13";"JORGE MENDES DE ARRUDA";"154";"14/02/2022";"";"160";"2174610"
"2022";"2";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"38.154.815/0001-06";"KNOPP E FONSECA SERVIÇOS (RODRIGO KNOPP FONSECA)";"94";"04/02/2022";"";"1080";"2174041"
"2022";"2";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"12.373.037/0001-44";"RALPH DECORAÇÕES";"81";"08/02/2022";"";"500";"2174227"
"2022";"2";"CARLOS FÁVARO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13.227.316/0001-62";"ROMILDO PEREIRA DE MATOS";"79";"07/04/2022";"";"250";"2178544"
